,X.ZTIME,LON,LAT,WSR_ID,CELL_ID,RANGE,AZIMUTH,SEVPROB,PROB,MAXSIZE
7201991,2.01507271901e+13,-77.11395,38.95395,KADW,H1,20,321,0,30,0.5
7202042,2.01507271902e+13,-77.08329,38.94217,KLWX,O2,19,96,0,50,0.5
7202054,2.01507271902e+13,-77.09671,38.9684,KAKQ,H1,119,358,30,90,0.75
7202072,2.01507271903e+13,-77.09087,38.95998,KCCX,S1,125,160,-999,-999,-999.0
7202140,2.01507271904e+13,-77.11004,38.95772,KIAD,C2,21,111,0,70,0.5
7202150,2.01507271904e+13,-77.11891,38.9517,KDOX,U1,79,276,0,70,0.5
7202216,2.01507271906e+13,-77.08564,38.9454,KBWI,V0,23,248,0,50,0.5
7202240,2.01507271906e+13,-77.09594,38.95172,KAKQ,H1,118,358,0,80,0.5
7202272,2.01507271906e+13,-77.09087,38.95998,KCCX,S1,125,160,-999,-999,-999.0
7202288,2.01507271907e+13,-77.08412,38.93668,KLWX,O2,19,97,0,50,0.5
7202320,2.01507271907e+13,-77.10224,38.9355,KDIX,T0,139,245,-999,-999,-999.0
7202322,2.01507271907e+13,-77.10046,38.94102,KADW,H1,19,321,10,70,0.5
7202392,2.01507271908e+13,-77.09762,38.95026,KDOX,U1,78,276,0,50,0.5
7202439,2.0150727191e+13,-77.09317,38.94572,KIAD,C2,22,112,0,90,0.5
7202446,2.0150727191e+13,-77.09594,38.95172,KAKQ,H1,118,358,0,80,0.5
7202477,2.0150727191e+13,-77.08378,38.94424,KCCX,S1,126,160,-999,-999,-999.0
7202522,2.01507271911e+13,-77.06394,38.9288,KLWX,O2,20,98,0,50,0.5
7202551,2.01507271912e+13,-77.07886,38.9331,KBWI,V0,23,246,0,30,0.5
7202632,2.01507271913e+13,-77.08697,38.92809,KADW,H1,18,321,0,40,0.5
7202641,2.01507271913e+13,-77.09988,38.92763,KDOX,U1,78,275,0,40,0.5
7202652,2.01507271914e+13,-77.09594,38.95172,KAKQ,H1,118,358,0,60,0.5
7202685,2.01507271914e+13,-77.08378,38.94424,KCCX,S1,126,160,-999,-999,-999.0
7202753,2.01507271916e+13,-77.07672,38.93322,KIAD,C2,23,113,0,30,0.5
7202830,2.01507271917e+13,-77.09518,38.93505,KAKQ,H1,117,358,0,50,0.5
7202887,2.01507271919e+13,-77.07669,38.9285,KCCX,S1,127,160,-999,-999,-999.0
7203008,2.01507271921e+13,-77.05083,38.90259,KAKQ,H1,115,359,0,30,0.5
7203093,2.01507271923e+13,-77.08031,38.9041,KDOX,U1,77,274,0,50,0.5
7203137,2.01507271924e+13,-77.05955,38.90322,KBWI,V0,23,241,0,60,0.5
7203220,2.01507271925e+13,-77.09365,38.90169,KAKQ,H1,115,358,0,100,0.5
7203786,2.01507271935e+13,-77.37876,38.96289,KCCX,O0,121,166,20,90,0.75
7203928,2.01507271937e+13,-77.39573,38.97008,KDOX,J0,92,276,10,80,0.5
7203997,2.01507271939e+13,-77.38378,38.97911,KCCX,O0,120,166,20,80,0.75
7204208,2.01507271942e+13,-77.37696,38.94227,KDOX,J0,91,275,20,90,0.75
7204231,2.01507271943e+13,-77.37876,38.96289,KCCX,O0,121,166,30,100,0.75
7204247,2.01507271943e+13,-77.38153,38.93564,KADW,T1,29,300,0,90,0.5
7204270,2.01507271943e+13,-77.36472,38.96632,KAKQ,Z1,120,352,30,100,0.75
7204445,2.01507271946e+13,-77.36906,38.94178,KDCA,P2,22,300,0,90,0.5
7204456,2.01507271947e+13,-77.35565,38.94117,KDOX,J0,90,275,30,100,0.75
7204473,2.01507271947e+13,-77.37374,38.94667,KCCX,O0,122,166,40,100,1.0
7204486,2.01507271947e+13,-77.36167,38.9498,KAKQ,Z1,119,352,30,100,0.75
7204500,2.01507271948e+13,-77.35224,38.93666,KBWI,T0,35,255,0,90,0.5
7204562,2.01507271948e+13,-77.34124,38.93838,KDIX,B1,149,247,-999,-999,-999.0
7204573,2.01507271948e+13,-77.33014,38.91899,KFCX,O1,180,50,-999,-999,-999.0
7204643,2.01507271949e+13,-77.34441,38.91912,KADW,T1,27,300,0,80,0.5
7204731,2.01507271951e+13,-77.36167,38.9498,KAKQ,Z1,119,352,30,100,0.75
7204740,2.01507271951e+13,-77.32427,38.93915,KCCX,O0,123,165,30,100,0.75
7204747,2.01507271951e+13,-77.33433,38.94006,KDOX,J0,89,275,20,100,0.75
7204841,2.01507271952e+13,-77.33014,38.91899,KFCX,O1,180,50,-999,-999,-999.0
7204867,2.01507271952e+13,-77.33196,38.92522,KDCA,P2,20,300,0,80,0.5
7204946,2.01507271954e+13,-77.32817,38.93159,KBWI,T0,34,254,0,80,0.5
7204997,2.01507271955e+13,-77.31771,38.95445,KAKQ,Z1,119,353,10,100,0.5
7205008,2.01507271955e+13,-77.32427,38.93915,KCCX,O0,123,165,10,90,0.5
7205025,2.01507271955e+13,-77.33433,38.94006,KDOX,J0,89,275,0,80,0.5
7205033,2.01507271955e+13,-77.32098,38.9174,KADW,T1,26,301,0,80,0.5
7205283,2.01507271958e+13,-77.31343,38.91694,KDCA,P2,19,300,0,70,0.5
7205290,2.01507271958e+13,-77.31771,38.95445,KAKQ,Z1,119,353,0,80,0.5
7205303,2.01507271959e+13,-77.30218,38.93448,KLWX,Q0,9,106,0,10,0.5
7205327,2.01507271959e+13,-77.32964,38.95531,KCCX,O0,122,165,0,70,0.5
7205346,2.01507271959e+13,-77.31301,38.93895,KDOX,J0,88,275,0,50,0.5
7205487,2.01507272001e+13,-77.29779,38.91511,KADW,T1,25,302,0,20,0.5
7205555,2.01507272002e+13,-77.31504,38.93789,KAKQ,Z1,118,353,0,40,0.5
7205608,2.01507272003e+13,-77.28,38.94845,KCCX,O0,123,164,0,70,0.5
7205625,2.01507272003e+13,-77.28166,38.92984,KLWX,Q0,10,106,0,50,0.5
7205648,2.01507272003e+13,-77.31301,38.93895,KDOX,J0,88,275,0,40,0.5
7205728,2.01507272004e+13,-77.30334,38.95927,KDCA,S3,20,307,0,10,0.5
7205800,2.01507272006e+13,-77.31771,38.95445,KAKQ,Z1,119,353,0,40,0.5
7205871,2.01507272007e+13,-77.28572,38.96453,KCCX,O0,122,164,0,30,0.5
7206133,2.01507272011e+13,-77.28,38.94845,KCCX,O0,123,164,0,10,0.5
7206414,2.01507272015e+13,-77.242,38.97434,KCCX,O0,122,163,0,60,0.5
7206502,2.01507272016e+13,-77.27305,38.9623,KDCA,P2,19,310,0,50,0.5
7206578,2.01507272017e+13,-77.22952,38.96189,KAKQ,Z1,119,355,0,50,0.5
7206896,2.01507272022e+13,-77.04793,39.00325,KIAD,S3,23,102,0,10,0.5
7206930,2.01507272022e+13,-77.05577,38.99823,KDCA,E4,15,343,0,20,0.5
7285552,2.0150728224e+13,-77.08508,38.9312,KLWX,C7,19,98,0,20,0.5
7285725,2.01507282241e+13,-77.08378,38.94424,KCCX,X1,126,160,-999,-999,-999.0
7285747,2.01507282241e+13,-77.09988,38.92763,KDOX,T5,78,275,20,90,0.75
7285848,2.01507282243e+13,-77.09594,38.95172,KAKQ,X7,118,358,0,60,0.5
7285981,2.01507282243e+13,-77.10046,38.94102,KADW,S4,19,321,40,100,1.0
7286045,2.01507282244e+13,-77.08316,38.943,KDIX,O1,138,245,-999,-999,-999.0
7286075,2.01507282244e+13,-77.08412,38.93668,KLWX,C7,19,97,0,20,0.5
7286131,2.01507282245e+13,-77.08231,38.93922,KBWI,W0,23,247,10,90,0.75
7286155,2.01507282245e+13,-77.09087,38.95998,KCCX,X1,125,160,-999,-999,-999.0
7286210,2.01507282246e+13,-77.09988,38.92763,KDOX,T5,78,275,10,80,0.75
7286356,2.01507282247e+13,-77.09594,38.95172,KAKQ,X7,118,358,10,90,0.75
7286487,2.01507282248e+13,-77.08316,38.943,KDIX,O1,138,245,-999,-999,-999.0
7286632,2.01507282249e+13,-77.08412,38.93668,KLWX,C7,19,97,0,40,0.75
7286647,2.01507282249e+13,-77.09493,38.94448,KADW,S4,19,322,50,100,1.25
7286676,2.01507282249e+13,-77.09087,38.95998,KCCX,X1,125,160,-999,-999,-999.0
7286709,2.0150728225e+13,-77.09762,38.95026,KDOX,T5,78,276,20,80,0.75
7286834,2.01507282251e+13,-77.09594,38.95172,KAKQ,X7,118,358,20,90,0.75
7286900,2.01507282251e+13,-77.08564,38.9454,KBWI,W0,23,248,40,90,1.0
7286941,2.01507282251e+13,-77.08316,38.943,KDIX,O1,138,245,-999,-999,-999.0
7287110,2.01507282253e+13,-77.08329,38.94217,KLWX,C7,19,96,0,70,0.5
7287130,2.01507282253e+13,-77.09087,38.95998,KCCX,X1,125,160,-999,-999,-999.0
7287170,2.01507282254e+13,-77.09762,38.95026,KDOX,T5,78,276,0,80,0.5
7287334,2.01507282255e+13,-77.09594,38.95172,KAKQ,X7,118,358,0,80,0.5
7287381,2.01507282255e+13,-77.08316,38.943,KDIX,O1,138,245,-999,-999,-999.0
7287382,2.01507282255e+13,-77.08932,38.94786,KADW,S4,19,323,0,80,0.5
7287577,2.01507282257e+13,-77.08231,38.93922,KBWI,W0,23,247,0,80,0.5
7287587,2.01507282257e+13,-77.08378,38.94424,KCCX,X1,126,160,-999,-999,-999.0
7287629,2.01507282258e+13,-77.07633,38.94882,KDOX,T5,77,276,0,60,0.5
7287780,2.01507282259e+13,-77.09594,38.95172,KAKQ,X7,118,358,0,80,0.5
7287781,2.01507282259e+13,-77.08316,38.943,KDIX,O1,138,245,-999,-999,-999.0
7287910,2.0150728226e+13,-77.06205,38.94036,KLWX,C7,20,96,0,50,0.5
7288059,2.01507282301e+13,-77.08363,38.95116,KADW,S4,19,324,0,60,0.5
7288064,2.01507282301e+13,-77.08378,38.94424,KCCX,X1,126,160,-999,-999,-999.0
7288082,2.01507282302e+13,-77.07633,38.94882,KDOX,T5,77,276,0,40,0.5
7288188,2.01507282303e+13,-77.06407,38.9505,KDIX,O1,137,245,-999,-999,-999.0
7288240,2.01507282303e+13,-77.09594,38.95172,KAKQ,X7,118,358,0,60,0.5
7288242,2.01507282303e+13,-77.08231,38.93922,KBWI,W0,23,247,0,70,0.5
7288514,2.01507282305e+13,-77.03961,38.95672,KCCX,X1,126,159,-999,-999,-999.0
7288625,2.01507282306e+13,-77.06407,38.9505,KDIX,O1,137,245,-999,-999,-999.0
7288702,2.01507282307e+13,-77.06005,38.94372,KADW,S4,18,326,0,10,0.5
7288933,2.01507282309e+13,-77.04705,38.97237,KCCX,X1,125,159,-999,-999,-999.0
7289073,2.01507282311e+13,-77.04498,38.958,KDIX,O1,136,245,-999,-999,-999.0
7289346,2.01507282313e+13,-77.06614,38.96059,KADW,S4,19,327,0,20,0.5
7289498,2.01507282314e+13,-77.24829,39.06308,KDIX,U1,142,249,-999,-999,-999.0
7289625,2.01507282316e+13,-77.05702,38.96273,KDCA,M4,13,340,0,20,0.5
7289627,2.01507282316e+13,-77.23119,39.01795,KDCA,E5,20,321,0,50,0.5
7289739,2.01507282317e+13,-77.23908,39.045,KAKQ,B3,124,355,0,10,0.5
7289770,2.01507282317e+13,-77.26021,39.02234,KCCX,I2,119,163,0,60,0.5
7289896,2.01507282318e+13,-77.04812,39.00076,KDIX,V1,135,246,-999,-999,-999.0
7334324,2.01507291745e+13,-77.17148,39.19944,KDOX,K1,84,286,0,10,0.5
7334427,2.01507291747e+13,-77.16461,39.2043,KADW,X3,34,334,0,20,0.5
7334478,2.01507291747e+13,-77.15899,39.20697,KCCX,K0,110,159,0,40,0.5
7334549,2.01507291748e+13,-77.16598,39.2083,KBWI,S2,26,286,0,20,0.5
7334641,2.01507291749e+13,-77.15747,39.20043,KDCA,C4,28,341,0,10,0.5
7334736,2.01507291751e+13,-77.16312,39.22301,KDOX,K1,84,287,0,10,0.5
7334740,2.01507291751e+13,-77.15899,39.20697,KCCX,K0,110,159,0,10,0.5
7351195,2.01507292024e+13,-77.13129,39.17897,KBWI,K5,24,283,0,10,0.5
7351318,2.01507292025e+13,-77.13421,39.17133,KDCA,U7,26,342,0,20,0.5
7358959,2.0150729213e+13,-76.93338,39.12575,KDIX,J2,127,248,-999,-999,-999.0
7358967,2.0150729213e+13,-76.90635,39.1161,KBWI,C6,13,277,0,10,0.5
7359071,2.01507292131e+13,-76.92733,39.11893,KCCX,K1,119,155,0,20,0.5
7359129,2.01507292131e+13,-76.91274,39.12394,KDCA,B9,22,6,0,30,0.5
7359406,2.01507292134e+13,-76.93338,39.12575,KDIX,J2,127,248,-999,-999,-999.0
7400158,2.01507301644e+13,-77.39424,39.14912,KCCX,V4,110,165,0,40,0.5
7400201,2.01507301645e+13,-77.38749,39.21567,KDOX,N0,94,285,0,50,0.5
7400238,2.01507301648e+13,-77.36604,39.18961,KCCX,V4,108,164,0,50,0.5
7400285,2.0150730165e+13,-77.36526,39.19013,KDCA,K0,32,324,0,30,0.5
7400306,2.0150730165e+13,-77.36666,39.2117,KDOX,N0,93,285,0,50,0.5
7400325,2.01507301652e+13,-77.36604,39.18961,KCCX,V4,108,164,0,50,0.5
7400396,2.01507301655e+13,-77.35375,39.18165,KDOX,N0,92,284,0,40,0.5
7400406,2.01507301656e+13,-77.35258,39.17668,KDCA,K0,31,324,0,20,0.5
7400407,2.01507301656e+13,-77.34747,39.11614,KDCA,B1,28,320,0,20,0.5
7400410,2.01507301656e+13,-77.35454,39.15746,KCCX,V4,110,164,0,40,0.5
7400421,2.01507301656e+13,-77.35105,39.14711,KADW,A0,36,319,0,10,0.5
7400487,2.015073017e+13,-77.32501,39.20373,KDOX,N0,91,285,0,20,0.5
7400496,2.015073017e+13,-77.34304,39.12531,KCCX,V4,112,164,0,40,0.5
7400564,2.01507301704e+13,-77.33155,39.09316,KCCX,V4,114,164,0,50,0.5
7400668,2.01507301708e+13,-77.36155,39.06927,KADW,R0,33,313,0,40,0.5
7400744,2.01507301712e+13,-77.35651,39.03607,KCCX,M5,117,165,0,60,0.5
7400803,2.01507301714e+13,-77.36758,39.0214,KDOX,V0,91,278,0,40,0.5
7400805,2.01507301714e+13,-77.36742,39.01219,KADW,A1,31,308,0,10,0.5
7400806,2.01507301714e+13,-77.32083,39.078,KADW,R0,32,316,0,30,0.5
7400899,2.01507301718e+13,-77.3251,39.01745,KDOX,V0,89,278,0,40,0.5
7400927,2.0150730172e+13,-77.02929,39.25664,KDCA,P1,30,354,0,20,0.5
7400928,2.0150730172e+13,-77.33748,39.03142,KDCA,L1,24,313,0,30,0.5
7400929,2.0150730172e+13,-77.27827,39.07403,KDCA,A1,24,322,0,30,0.5
7400930,2.0150730172e+13,-77.37426,38.96722,KDCA,X0,23,303,0,40,0.5
7400946,2.0150730172e+13,-77.32005,39.00498,KADW,F1,29,310,0,10,0.5
7400947,2.0150730172e+13,-77.29889,39.04797,KADW,A1,30,315,0,20,0.5
7400948,2.0150730172e+13,-77.24042,39.08866,KADW,R0,30,322,0,20,0.5
7400949,2.0150730172e+13,-77.11009,39.20507,KADW,G1,33,338,0,40,0.5
7400950,2.0150730172e+13,-77.10923,39.25898,KADW,Z0,36,340,0,40,0.5
7400953,2.0150730172e+13,-77.02671,39.26132,KADW,E1,35,346,0,60,0.5
7401022,2.01507301723e+13,-77.28054,39.00826,KAKQ,U0,122,354,0,40,0.5
7401060,2.01507301724e+13,-77.07419,39.21494,KCCX,I8,111,157,0,30,0.5
7401062,2.01507301724e+13,-77.26021,39.02234,KCCX,L8,119,163,0,70,0.5
7401116,2.01507301725e+13,-77.34082,38.96992,KBWI,X1,34,258,0,40,0.5
7401119,2.01507301725e+13,-77.28263,39.01348,KDOX,V0,87,278,0,50,0.5
7401171,2.01507301728e+13,-77.27824,38.99166,KAKQ,U0,121,354,0,50,0.5
7401213,2.01507301729e+13,-77.24017,39.00949,KDOX,V0,85,278,0,40,0.5
7401280,2.01507301732e+13,-77.16781,38.97196,KDCA,C2,16,323,0,10,0.5
7401283,2.01507301732e+13,-76.97361,39.276,KDCA,P1,31,359,0,40,0.5
7401330,2.01507301732e+13,-77.16565,38.96295,KADW,R1,22,317,0,20,0.5
7401333,2.01507301732e+13,-76.97545,39.26986,KADW,E1,35,350,0,70,0.5
7401336,2.01507301733e+13,-77.21893,39.0075,KDOX,V0,84,278,0,30,0.5
7401347,2.01507301733e+13,-77.18836,38.99797,KAKQ,U0,121,356,0,50,0.5
7401381,2.01507301734e+13,-77.1525,38.96467,KIAD,O4,19,112,0,40,0.5
7401382,2.01507301734e+13,-76.96028,39.27936,KIAD,X3,29,66,0,60,0.5
7401456,2.01507301736e+13,-77.01733,38.90978,KCCX,T8,129,159,-999,-999,-999.0
7401460,2.01507301736e+13,-76.9323,39.28319,KCCX,R7,110,153,0,40,0.5
7401461,2.01507301736e+13,-77.0497,39.16865,KCCX,Q8,114,157,0,50,0.5
7401464,2.01507301736e+13,-77.1417,38.96401,KCCX,L8,124,161,10,80,0.75
7401508,2.01507301738e+13,-77.14127,38.96629,KDCA,C2,15,326,0,10,0.5
7401519,2.01507301738e+13,-77.14103,38.96685,KAKQ,U0,119,357,0,70,0.5
7401528,2.01507301738e+13,-77.13942,38.959,KADW,R1,21,319,10,70,0.75
7401580,2.0150730174e+13,-77.14497,38.98019,KIAD,O4,19,109,0,30,0.5
7401581,2.0150730174e+13,-77.17783,39.01008,KIAD,B4,17,105,0,40,0.5
7401599,2.0150730174e+13,-77.15863,38.97805,KDOX,V0,81,277,0,60,0.5
7401603,2.0150730174e+13,-77.04155,39.15322,KCCX,Q8,115,157,0,10,0.5
7401611,2.0150730174e+13,-77.14845,38.97984,KCCX,L8,123,161,10,80,0.75
7401672,2.01507301743e+13,-77.14103,38.96685,KAKQ,U0,119,357,0,60,0.5
7401681,2.01507301743e+13,-77.12515,38.9718,KDIX,K2,139,246,-999,-999,-999.0
7401735,2.01507301744e+13,-77.11611,38.9746,KDOX,V0,79,277,0,10,0.5
7401751,2.01507301744e+13,-77.1417,38.96401,KCCX,L8,124,161,0,70,0.5
7401756,2.01507301744e+13,-77.16244,38.9178,KADW,D2,20,312,0,10,0.5
7401757,2.01507301744e+13,-77.13942,38.959,KADW,R1,21,319,0,50,0.5
7401835,2.01507301748e+13,-77.09671,38.9684,KAKQ,U0,119,358,0,40,0.5
7401881,2.01507301748e+13,-77.09087,38.95998,KCCX,L8,125,160,-999,-999,-999.0
7401910,2.01507301749e+13,-77.08664,38.98629,KDIX,K2,137,246,-999,-999,-999.0
7401969,2.0150730175e+13,-77.10813,38.95759,KADW,R1,20,322,0,20,0.5
7402010,2.01507301752e+13,-77.04705,38.97237,KCCX,L8,125,159,-999,-999,-999.0
7402180,2.01507301756e+13,-77.00982,38.96591,KDOX,V0,74,277,0,50,0.5
7402208,2.01507301756e+13,-76.98795,38.95424,KCCX,L8,127,158,-999,-999,-999.0
7402214,2.01507301756e+13,-77.00084,39.07606,KCCX,H7,120,157,0,60,0.5
7402302,2.01507301758e+13,-77.01538,38.96793,KIAD,O4,25,106,0,20,0.5
7402303,2.01507301758e+13,-76.94582,38.97748,KIAD,I5,28,103,0,20,0.5
7402371,2.015073018e+13,-76.99676,38.94821,KLWX,C5,23,94,0,20,0.5
7402381,2.015073018e+13,-77.03595,38.92415,KDOX,V0,75,275,10,60,0.75
7402393,2.015073018e+13,-76.98018,38.93869,KCCX,L8,128,158,-999,-999,-999.0
7402492,2.01507301802e+13,-77.00546,38.93054,KADW,T2,16,332,0,50,0.5
7402559,2.01507301804e+13,-76.96991,38.94154,KDOX,V0,72,276,0,30,0.5
7402572,2.01507301804e+13,-76.98018,38.93869,KCCX,L8,128,158,-999,-999,-999.0
7402777,2.01507301808e+13,-76.98018,38.93869,KCCX,L8,128,158,-999,-999,-999.0
7402977,2.01507301812e+13,-76.93589,38.95255,KCCX,L8,128,157,-999,-999,-999.0
7403119,2.01507301816e+13,-76.94169,38.91185,KDIX,M3,133,243,-999,-999,-999.0
7661717,2.0150804083e+13,-77.3967,39.30683,KFCX,A6,193,44,-999,-999,-999.0
7661718,2.0150804083e+13,-77.39759,39.28658,KDIX,S8,144,255,-999,-999,-999.0
7661791,2.01508040831e+13,-77.3543,39.29319,KLWX,K2,20,18,60,100,1.75
7661792,2.01508040831e+13,-77.391,39.32499,KRLX,V8,212,72,-999,-999,-999.0
7661886,2.01508040832e+13,-77.37005,39.31026,KCCX,U9,101,163,80,100,1.75
7661895,2.01508040832e+13,-77.38687,39.29495,KADW,B0,44,325,60,100,1.25
7661896,2.01508040832e+13,-77.3998,39.24575,KADW,A0,42,322,60,100,1.5
7661906,2.01508040833e+13,-77.39268,39.23643,KDCA,B0,35,325,70,100,1.5
7661907,2.01508040833e+13,-77.37112,39.2873,KDCA,H0,37,329,70,100,1.5
7661956,2.01508040834e+13,-77.35832,39.29605,KIAD,I0,15,32,0,40,0.5
7662043,2.01508040835e+13,-77.3291,39.27355,KRLX,V8,214,73,-999,-999,-999.0
7662046,2.01508040835e+13,-77.34192,39.2916,KBGM,V5,185,200,-999,-999,-999.0
7662050,2.01508040835e+13,-77.34917,39.32098,KDOX,W2,94,289,60,100,1.25
7662089,2.01508040835e+13,-77.29644,39.2933,KLWX,K2,21,25,50,100,1.5
7662090,2.01508040835e+13,-77.33596,39.30112,KDIX,S8,141,255,-999,-999,-999.0
7662123,2.01508040836e+13,-77.29983,39.30051,KFCX,A6,196,45,-999,-999,-999.0
7662135,2.01508040836e+13,-77.29106,39.31219,KCCX,U9,102,161,70,100,1.25
7662231,2.01508040837e+13,-77.32691,39.30661,KBWI,T0,35,292,30,90,0.75
7662232,2.01508040837e+13,-77.30354,39.25815,KBWI,L0,33,288,40,100,1.0
7662285,2.01508040838e+13,-77.2667,39.28588,KRLX,V8,217,73,-999,-999,-999.0
7662286,2.01508040838e+13,-77.29989,39.25995,KADW,A0,40,328,60,100,1.25
7662289,2.01508040839e+13,-77.27644,39.30715,KDCA,L0,36,336,20,80,0.75
7662290,2.01508040839e+13,-77.2944,39.24454,KDCA,H0,33,332,70,100,1.5
7662374,2.0150804084e+13,-77.28419,39.31194,KFCX,A6,197,45,-999,-999,-999.0
7662382,2.0150804084e+13,-77.26739,39.30055,KDOX,W2,90,289,60,100,1.25
7662389,2.0150804084e+13,-77.26963,39.29026,KBGM,V5,184,199,-999,-999,-999.0
7662417,2.0150804084e+13,-77.25484,39.17866,KIAD,Q1,14,66,0,40,0.5
7662418,2.0150804084e+13,-77.26538,39.30328,KIAD,I0,18,43,30,80,0.75
7662425,2.0150804084e+13,-77.24775,39.30615,KCCX,U9,103,160,70,100,1.5
7662498,2.01508040841e+13,-77.23846,39.28239,KDIX,S8,137,254,-999,-999,-999.0
7662513,2.01508040842e+13,-77.20426,39.29817,KRLX,V8,220,73,-999,-999,-999.0
7662540,2.01508040842e+13,-77.16336,39.19441,KLWX,O3,20,49,10,100,0.75
7662541,2.01508040842e+13,-77.21085,39.29372,KLWX,K2,23,34,50,100,1.5
7662596,2.01508040843e+13,-77.21105,39.2619,KBWI,L0,29,291,50,100,1.25
7662597,2.01508040843e+13,-77.18647,39.30336,KFCX,A6,200,46,-999,-999,-999.0
7662690,2.01508040844e+13,-77.20398,39.30077,KCCX,U9,104,159,60,100,1.25
7662716,2.01508040844e+13,-77.18054,39.25386,KADW,A0,37,335,60,100,1.25
7662722,2.01508040844e+13,-77.1958,39.30922,KDOX,W2,87,290,50,100,1.0
7662723,2.01508040845e+13,-77.17545,39.30115,KDCA,S0,34,343,50,100,1.0
7662724,2.01508040845e+13,-77.17855,39.24771,KDCA,L0,31,341,50,100,1.25
7662733,2.01508040845e+13,-77.19135,39.3059,KBGM,V5,182,198,-999,-999,-999.0
7662779,2.01508040846e+13,-77.17115,39.19592,KIAD,Q1,18,68,10,80,0.5
7662780,2.01508040846e+13,-77.11215,39.25553,KIAD,D2,22,62,10,90,0.5
7662781,2.01508040846e+13,-77.17311,39.27,KIAD,I0,20,56,20,90,0.75
7662821,2.01508040846e+13,-77.088,39.20081,KLWX,O3,23,54,20,100,0.75
7662822,2.01508040846e+13,-77.15582,39.28219,KLWX,K2,24,40,40,100,1.0
7662831,2.01508040847e+13,-77.15669,39.30277,KDIX,S8,133,254,-999,-999,-999.0
7662908,2.01508040848e+13,-77.12325,39.3075,KCCX,U9,105,157,50,100,1.0
7662995,2.01508040849e+13,-77.11455,39.28758,KDOX,W2,83,290,40,100,1.0
7663026,2.01508040849e+13,-77.12013,39.25858,KBWI,L0,25,294,30,90,0.75
7663027,2.01508040849e+13,-77.10165,39.20121,KBWI,V0,23,287,20,100,0.75
7663053,2.0150804085e+13,-77.12011,39.30668,KBGM,V5,181,197,-999,-999,-999.0
7663055,2.0150804085e+13,-77.06181,39.32316,KADW,L0,39,345,0,100,0.5
7663056,2.0150804085e+13,-77.14511,39.30194,KADW,K0,39,339,40,100,0.75
7663057,2.0150804085e+13,-77.10635,39.22417,KADW,A0,34,339,40,100,1.0
7663088,2.01508040851e+13,-77.09157,39.3047,KLWX,K2,27,43,20,100,0.75
7663089,2.01508040851e+13,-77.15097,39.30664,KDCA,S0,34,345,40,100,0.75
7663090,2.01508040851e+13,-77.11772,39.24443,KDCA,L0,30,346,40,100,1.0
7663153,2.01508040852e+13,-77.10143,39.27503,KIAD,I0,23,60,30,100,0.75
7663156,2.01508040852e+13,-77.0801,39.28207,KDIX,S8,130,253,-999,-999,-999.0
7663159,2.01508040852e+13,-77.06145,39.27346,KCCX,U9,108,156,50,100,1.0
7663282,2.01508040854e+13,-77.03335,39.26589,KDOX,W2,79,290,50,100,1.0
7663318,2.01508040855e+13,-76.98899,39.2361,KLWX,O3,28,56,40,100,1.0
7663354,2.01508040855e+13,-77.02417,39.25915,KBWI,L0,21,299,30,80,0.75
7663355,2.01508040855e+13,-76.96797,39.19573,KBWI,V0,17,292,30,90,0.75
7663385,2.01508040856e+13,-77.00677,39.25578,KCCX,U9,110,155,50,100,1.0
7663390,2.01508040856e+13,-77.0506,39.29096,KADW,K0,37,345,20,100,0.75
7663391,2.01508040856e+13,-77.00424,39.23123,KADW,A0,33,347,40,100,1.0
7663396,2.01508040857e+13,-77.06609,39.26967,KDCA,X0,31,351,20,100,0.5
7663397,2.01508040857e+13,-77.01623,39.24087,KDCA,L0,29,355,50,100,1.0
7663445,2.01508040857e+13,-76.93852,39.2175,KBGM,V5,184,194,-999,-999,-999.0
7663446,2.01508040857e+13,-77.05491,39.29235,KBGM,E6,181,196,-999,-999,-999.0
7663449,2.01508040858e+13,-77.00347,39.26319,KDIX,S8,127,252,-999,-999,-999.0
7663469,2.01508040858e+13,-76.95468,39.21913,KIAD,G2,28,73,10,80,0.5
7663470,2.01508040858e+13,-76.99562,39.25875,KIAD,I0,27,67,30,100,0.75
7663541,2.01508040859e+13,-76.93193,39.23869,KDOX,W2,74,290,60,100,1.25
7663567,2.01508040859e+13,-76.92907,39.25629,KLWX,O3,31,57,50,100,1.25
7663600,2.0150804086e+13,-76.94052,39.23371,KFCX,D6,206,49,-999,-999,-999.0
7663662,2.01508040901e+13,-76.92762,39.11808,KBWI,A1,14,277,0,40,0.5
7663663,2.01508040901e+13,-76.91788,39.23499,KBWI,L0,16,303,40,60,1.0
7663714,2.01508040902e+13,-76.92251,39.12444,KADW,R0,26,352,0,50,0.5
7663715,2.01508040902e+13,-76.91675,39.22582,KADW,A0,32,354,50,100,1.0
7663732,2.01508040903e+13,-76.92862,39.25,KBGM,V5,182,194,-999,-999,-999.0
7663739,2.01508040903e+13,-76.99909,39.30868,KDCA,X0,33,357,0,90,0.5
7663740,2.01508040903e+13,-76.93057,39.2254,KDCA,L0,28,3,50,100,1.25
7663795,2.01508040904e+13,-76.90003,39.25065,KIAD,I0,31,71,50,100,1.25
7708969,2.01508042122e+13,-77.38611,39.08196,KAKQ,L1,127,352,-999,-999,-999.0
7709434,2.01508042125e+13,-77.26818,39.04802,KADW,U0,29,317,0,30,0.5
